stock,date,tweet
hd,11/15/2019 21:49,"RT @TRADEREP1: Just this week's gains and losses!!

@felts12 our Options Moderator with @TRADEREP1
 discord is 🔥🔥🔥🔥🔥!

If you are not winni…"
wmt,11/15/2019 21:54,weekly volume reversal in $WMT - seen some good ones https://t.co/V8bncgzs9m
m,11/15/2019 21:54,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
amzn,11/15/2019 21:57,"Can you imagine where this ""market"" would be if $AMZN was on the love train too? https://t.co/tIWCUE4nVY"
amzn,11/15/2019 21:58,"@OptionsAction is it possible to hedge a long position in $AMZN using options without owning 100 shares? If so, how would you set this up?"
amzn,11/15/2019 22:00,"RT @tq_equities: $AMZN dominated by bears dragging the market lower throughout the day: https://t.co/fiagnmiOWm
Sentiment: Bearish #AMZN #A…"
hd,11/15/2019 22:00,"https://t.co/ObIeCAJPuG $HD Earnings Easily Beat Views; Alibaba Rival Jumps, Then Reverses ....… https://t.co/irGaLSfHmt"
hd,11/15/2019 22:00,"https://t.co/wLSIqMu3w8 $HD Earnings Easily Beat Views; Alibaba Rival Jumps, Then Reverses ....… https://t.co/Kpoq37gmFk"
amzn,11/15/2019 22:01,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
wmt,11/15/2019 22:02,"U.S Market Movers Friday
Dow stocks
$UNH +5.30% $JNJ +3.04% $PFE +2.00%
$DIS -1.69%  $WMT-1.48% $TRV -0.28%

S&amp;P 50… https://t.co/RgiB10scZu"
tgt,11/15/2019 22:03,Target $TGT Given New $130.00 Price Target at KeyCorp https://t.co/mCP69pz1AC
wmt,11/15/2019 22:03,"RT @gualestrit: Algunos nuevos máximos históricos hoy

▪️Dow Jones
▪️S&amp;P 500
▪️Nasdaq
▪️Nasdaq 100

▪️Apple $AAPL
▪️Applied Materials $AMAT…"
tgt,11/15/2019 22:04,KeyCorp Increases Target $TGT Price Target to $130.00 https://t.co/IYFdEfNopk
amzn,11/15/2019 22:07,Fly Intel: Wall Street's top stories for Friday $CI $CNC $CVS $HUM $UNH $WCG $HNT $MOH $ANTM $HCA $CYH $LPNT $UHS… https://t.co/usJEVSzdRl
amzn,11/15/2019 22:07,"JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft… https://t.co/uj64Rk2EoJ"
amzn,11/15/2019 22:08,"Amazon Pharmacy debuts branding...
https://t.co/2DcjWmH9TT $AMZN"
amzn,11/15/2019 22:09,$AMZN NEW ARTICLE : Amazon adds new 'Amazon Pharmacy' branding to PillPack and promotes its CEO… https://t.co/E1tQdIHqCt
amzn,11/15/2019 22:10,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
tgt,11/15/2019 22:12,"Christmas is coming: Struggling retail sector rallies on some better-than-expected earnings. Fri gainers:

Penney… https://t.co/KCMazQtdyx"
tgt,11/15/2019 22:12,@allstarcharts $tgt looks great https://t.co/GY3uXgTtwT
bby,11/15/2019 22:12,"Christmas is coming: Struggling retail sector rallies on some better-than-expected earnings. Fri gainers:

Penney… https://t.co/KCMazQtdyx"
bby,11/15/2019 22:12,"Christmas is coming: Struggling retail sector rallies on some better-than-expected earnings. Fri gainers:

Penney… https://t.co/KCMazQtdyx"
bby,11/15/2019 22:12,"Christmas is coming: Struggling retail sector rallies on some better-than-expected earnings. Fri gainers:

Penney… https://t.co/KCMazQtdyx"
m,11/15/2019 22:12,"Christmas is coming: Struggling retail sector rallies on some better-than-expected earnings. Fri gainers:

Penney… https://t.co/KCMazQtdyx"
amzn,11/15/2019 22:13,RT @theflynews: Fly Intel: Wall Street's top stories for Friday $CI $CNC $CVS $HUM $UNH $WCG $HNT $MOH $ANTM $HCA $CYH $LPNT $UHS $NVDA $AM…
tgt,11/15/2019 22:13,Target $TGT Price Target Raised to $130.00 https://t.co/pqXqb98sgj
tgt,11/15/2019 22:13,KeyCorp Increases Target $TGT Price Target to $130.00 https://t.co/e1xIboxcgm
wmt,11/15/2019 22:15,"$WMT
MaintainsKeyBancOverweight128 » 138
MaintainsBMO CapitalOutperform125 » 140
MaintainsUBSNeutral115 » 125
Maint… https://t.co/HyN9gOTJpD"
amzn,11/15/2019 22:16,"$AMZN:

Amazon Pharmacy debuts branding:

https://t.co/aNWsAXAzVn"
amzn,11/15/2019 22:16,"What fresh hell is this ?

$AMZN https://t.co/KUVAO0sf0n"
wmt,11/15/2019 22:16,$Roku Analyst Breaks Down What Black Friday Deals Mean For The Stock $ROKU $WMT #stockstowatch #christmas… https://t.co/oKqL4dTo09
amzn,11/15/2019 22:17,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
amzn,11/15/2019 22:17,"@BearingtonTrade @OptionsLocator $amzn when? Should run toward Black Friday, cyber Monday now"
wmt,11/15/2019 22:17,"@MountainMscMan I question your investment thesis. Short $MO at 52 week lows, 10 trailing pe, monster rev and 7.5%… https://t.co/46gdW3uCk5"
amzn,11/15/2019 22:18,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
amzn,11/15/2019 22:18,"RT @TMGStockTips: $69 PT for $AMAT

https://t.co/AmWPMXaFer

$btc $googl $ntap $csco $tsla $roku $nflx $wba $amd $cgc $acb $nvda $dis $fb $…"
amzn,11/15/2019 22:20,"New podcast with @MarceloPLima 

Growth Underwriter: Marcelo Lima on valuing SaaS businesses $AMZN, $FB, and $NFLX… https://t.co/2NimoOQEZk"
hd,11/15/2019 22:20,"MY TOP5 best companies sector - Building &amp; Construction - long term: 

1: Ingersoll-Rand PLC $IR

2: Lennox Interna… https://t.co/dsnvP8QtOl"
low,11/15/2019 22:20,"MY TOP5 best companies sector - Building &amp; Construction - long term: 

1: Ingersoll-Rand PLC $IR

2: Lennox Interna… https://t.co/dsnvP8QtOl"
amzn,11/15/2019 22:25,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/zgaiSskHZB? Winning… https://t.co/9nisY17gpY"
wmt,11/15/2019 22:25,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/zgaiSskHZB? Winning… https://t.co/9nisY17gpY"
amzn,11/15/2019 22:26,"RT @RobInTheBlack: Miss out on $DIS $CRWD $ROKU $MELI $AMZN $UNH $HUM this week? You won't anymore once you know HOW to get in, in this wee…"
amzn,11/15/2019 22:27,RT @oilermanhockey: $CLSI COLORADO Good chance it's MJ/ CBD related.  70 mill or so float . Was ready to qualify for $NASDAQ FILINGS ARE NO…
amzn,11/15/2019 22:27,RT @oilermanhockey: $CLSI FILINGS  updated by OTC markets at anytime. See below 😍130 OS million shares OS reduced since SEPT 2019 NEVER RS…
wmt,11/15/2019 22:27,RT @oilermanhockey: $CLSI COLORADO Good chance it's MJ/ CBD related.  70 mill or so float . Was ready to qualify for $NASDAQ FILINGS ARE NO…
wmt,11/15/2019 22:27,RT @oilermanhockey: $CLSI FILINGS  updated by OTC markets at anytime. See below 😍130 OS million shares OS reduced since SEPT 2019 NEVER RS…
wmt,11/15/2019 22:29,"@FlyrUsr I think that 139 on jpm is a bad tick? What I was told - idk though 

But look at $wmt - that weekly candle is 100% not fake lol"
amzn,11/15/2019 22:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/XD5cRglusT

$NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA"
amzn,11/15/2019 22:30,Number of leading stocks today: 60 $SPY $QQQ $FB $GOOG $AMZN $GOOG $AAPL #DailyStkLeaderCount
amzn,11/15/2019 22:30,"Breakdown #stocks (sharp move below recent support)

$SNAP $NVDA $AGRX $DD $AMZN $MUX $FHN $ROL $COTY $MAT 

Sort r… https://t.co/8qOYTLbQtc"
wmt,11/15/2019 22:30,$WMT $LOW Stocks Breeze to Records as Trade Hopes Cover Up Economic Gloom via https://t.co/dU2ohMsCEH
wmt,11/15/2019 22:30,"No te pierdas nuestro video semanal: resumen de la temporada de resultados contables, los datos de #inflación en… https://t.co/DILGlA8nkw"
low,11/15/2019 22:30,$WMT $LOW Stocks Breeze to Records as Trade Hopes Cover Up Economic Gloom via https://t.co/dU2ohMsCEH
amzn,11/15/2019 22:31,"😎 Most Popular Stocks 😎
🥇Apple Inc.
$AAPL » 265.76 🔼3.12▪️️1.19%
🥈https://t.co/YJ0zftNqcc Inc.
$AMZN » 1739.49 🔽15.… https://t.co/OTzrhHcHy7"
amzn,11/15/2019 22:31,$AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://t.co/kEikxrHnse
hd,11/15/2019 22:32,"$DJIA $AAPL $HD $UTX $BA $MCD:

Market Extra: Dow’s surge to 28,000 powered by Apple and Home Depot’s stocks:

https://t.co/6RMedCz4v2"
amzn,11/15/2019 22:33,"Eq Weight Consumer $RCD almost there.  This is a broader measure of consumer strength.

Don't let the $XLY throw yo… https://t.co/hpsjdPGxl8"
hd,11/15/2019 22:33,@cullenroche please tell me you have at least 10% of your portfolio in $HD.
m,11/15/2019 22:33,"Jim Cramer: Retail Stocks Are Turning Everything Upside Down

$M $KSS $COST

https://t.co/tIZ5Hbc2Xh"
amzn,11/15/2019 22:34,RT @StockBoardAsset: $AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://…
amzn,11/15/2019 22:36,Red Alert for Green Stocks: Aurora and the #Cannabis Calamity -- my article for @MarketRealist… https://t.co/q2oB6hi50y
amzn,11/15/2019 22:36,RT @StockBoardAsset: $AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://…
tgt,11/15/2019 22:36,"Target $TGT climbed for a third day, settling +1.9% to $113.21.
Earnings due early Wed', should come in superb.… https://t.co/LrwCeqWoFh"
tgt,11/15/2019 22:36,Scan results - MACD Bullish Signal Line Cross today: $ORAN $CERN $UNH $HCA $HP $IRTC $ICHR $ACHC $RPAY $SRC $TGT… https://t.co/hFScHmBSlj
bby,11/15/2019 22:36,Scan results - MACD Bullish Signal Line Cross today: $ORAN $CERN $UNH $HCA $HP $IRTC $ICHR $ACHC $RPAY $SRC $TGT… https://t.co/hFScHmBSlj
bby,11/15/2019 22:36,Scan results - MACD Bullish Signal Line Cross today: $ORAN $CERN $UNH $HCA $HP $IRTC $ICHR $ACHC $RPAY $SRC $TGT… https://t.co/hFScHmBSlj
bby,11/15/2019 22:36,Scan results - MACD Bullish Signal Line Cross today: $ORAN $CERN $UNH $HCA $HP $IRTC $ICHR $ACHC $RPAY $SRC $TGT… https://t.co/hFScHmBSlj
hd,11/15/2019 22:36,2019-11-14 Short sale volume (not short interest) for $LOW is 32%. https://t.co/zYTIy5DKlO $HD 42% $LL 64% $BLDR 47%
low,11/15/2019 22:36,2019-11-14 Short sale volume (not short interest) for $LOW is 32%. https://t.co/zYTIy5DKlO $HD 42% $LL 64% $BLDR 47%
amzn,11/15/2019 22:37,$AMZN $MSFT NEW ARTICLE : JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To E… https://t.co/1YeZtiVq4D
tgt,11/15/2019 22:37,Bullish $TGT $WMT $HD and $COST. The giants defying the retail apocalypse and changing the way consumers shop. I do… https://t.co/m3Z5tPsopV
wmt,11/15/2019 22:37,Bullish $TGT $WMT $HD and $COST. The giants defying the retail apocalypse and changing the way consumers shop. I do… https://t.co/m3Z5tPsopV
hd,11/15/2019 22:37,Bullish $TGT $WMT $HD and $COST. The giants defying the retail apocalypse and changing the way consumers shop. I do… https://t.co/m3Z5tPsopV
amzn,11/15/2019 22:38,"RT @TaviCosta: $AMZN completely neglecting this run-up in overall stocks.

Over 15% divergence since July.

The stock broke a 4-year suppor…"
wmt,11/15/2019 22:38,LOL please ignore $COST &amp; $WMT https://t.co/hkXMuwAmSO
amzn,11/15/2019 22:40,Scan results - MACD Bearish Centerline Cross today: $WEN $EPC $AMZN $APY $BNFT $DK $GDOT $HOMB $HASI $OII ... https://t.co/bKvLcpYyBm
amzn,11/15/2019 22:43,Unusual Option Activity - Calls - 11/15/19 (Dec/Jan2020) - Monthly Contracts Only $AMAT $AMZN $CCXI $DHR $GDXJ… https://t.co/zI97e5pJty
amzn,11/15/2019 22:45,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
amzn,11/15/2019 22:45,RT @StockBoardAsset: $AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://…
tgt,11/15/2019 22:45,KeyCorp Boosts Target $TGT Price Target to $130.00  https://t.co/s475oMi9oo
tgt,11/15/2019 22:45,"With a rush of retail earnings next week, @RiskReversal lays out his top trade idea for one key stock. $TGT https://t.co/QGbKLPqV3p"
tgt,11/15/2019 22:46,"Target is up 71% this year, but as the retailer gears up for earnings next week, @RiskReversal doesn't think result… https://t.co/zQPE0gwfxW"
m,11/15/2019 22:46,Unusual Option Activity - Puts - 11/15/19 (Dec/Jan2020) - Monthly Contracts Only $AMD $APA $BOOT $BOX $CGC $CVNA… https://t.co/Y0GNJnzG8n
tgt,11/15/2019 22:47,"RT @OptionsAction: With a rush of retail earnings next week, @RiskReversal lays out his top trade idea for one key stock. $TGT https://t.co…"
tgt,11/15/2019 22:47,"RT @OptionsAction: Target is up 71% this year, but as the retailer gears up for earnings next week, @RiskReversal doesn't think results wil…"
tgt,11/15/2019 22:47,"RT @OptionsAction: Target is up 71% this year, but as the retailer gears up for earnings next week, @RiskReversal doesn't think results wil…"
wmt,11/15/2019 22:47,Market silliness creates Walmart $WMT trade opportunity and @option_pit says these options are dirt cheap https://t.co/4IRCPQoOR1
hd,11/15/2019 22:47,"Dow Jones closes above 28,000 https://t.co/rqoczGiR3q  $HD https://t.co/cAqi5eDkOE"
hd,11/15/2019 22:47,"RT @gurufocus: Dow Jones closes above 28,000 https://t.co/rqoczGiR3q  $HD https://t.co/cAqi5eDkOE"
amzn,11/15/2019 22:48,"RT @jedimarkus77: Can you imagine where this ""market"" would be if $AMZN was on the love train too? https://t.co/tIWCUE4nVY"
hd,11/15/2019 22:48,"RT @gurufocus: Dow Jones closes above 28,000 https://t.co/rqoczGiR3q  $HD https://t.co/cAqi5eDkOE"
tgt,11/15/2019 22:49,"RT @OptionsAction: With a rush of retail earnings next week, @RiskReversal lays out his top trade idea for one key stock. $TGT https://t.co…"
amzn,11/15/2019 22:50,$AMZN $MSFT Your Evening Briefing via https://t.co/dU2ohMsCEH
amzn,11/15/2019 22:51,RT @ClimberMel: $AMZN Time to back up the truck and load up.  Adding here before the Christmas rush!
tgt,11/15/2019 22:52,"RT @OptionsAction: With a rush of retail earnings next week, @RiskReversal lays out his top trade idea for one key stock. $TGT https://t.co…"
wmt,11/15/2019 22:52,RT @realmoney: Market silliness creates Walmart $WMT trade opportunity and @option_pit says these options are dirt cheap https://t.co/4IRCP…
amzn,11/15/2019 22:53,"Critical index levels #StockNerds + Upcoming Live #market Lunch&amp;Learn Webinar 👉 https://t.co/k8VnVbqvx1 

$SPY $QQQ… https://t.co/0R0gDXMJ7h"
amzn,11/15/2019 22:54,"Warren #Buffett Sold #Apple, Bought These Stocks In Q3; Hedge Funds Add #Facebook, #Amazon &gt;… https://t.co/MDstAyouqv"
amzn,11/15/2019 22:55,"RT @ShortSqueezed1: Warren #Buffett Sold #Apple, Bought These Stocks In Q3; Hedge Funds Add #Facebook, #Amazon &gt; https://t.co/QYNmpiaKcP  $…"
wmt,11/15/2019 22:55,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/zNw8fhyWKf It's… https://t.co/sWe31JfqCx
amzn,11/15/2019 22:58,RT @StockBoardAsset: $AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://…
tgt,11/15/2019 22:59,"RT @OptionsAction: With a rush of retail earnings next week, @RiskReversal lays out his top trade idea for one key stock. $TGT https://t.co…"
wmt,11/15/2019 23:00,Got this in the mail from one of my subscribers...hilarious! Read my $WMT post to get the joke 🤣🤣🤣… https://t.co/T2W1zzlSSr
m,11/15/2019 23:00,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/ua6uYEuUTi $M $TJX $SQ $PCLN
amzn,11/15/2019 23:01,"RT @RobInTheBlack: Miss out on $DIS $CRWD $ROKU $MELI $AMZN $UNH $HUM this week? You won't anymore once you know HOW to get in, in this wee…"
amzn,11/15/2019 23:03,RT @StockBoardAsset: $AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://…
amzn,11/15/2019 23:03,"@k1billion @TaviCosta I agree with you K 1 billion. Rotation out of Dow Jones industrial average stocks, consolidat… https://t.co/dUweGLXhOd"
hd,11/15/2019 23:03,"5 Stocks That Boosted Dow Above 28,000 - https://t.co/AVW6OH9iOW https://t.co/D2T3TXERA8 $AAPL $INTC $JPM $HD $UTX… https://t.co/4D5XGGAxeA"
amzn,11/15/2019 23:04,"RT @Greenbackd: New podcast with @MarceloPLima 

Growth Underwriter: Marcelo Lima on valuing SaaS businesses $AMZN, $FB, and $NFLX
 
https:…"
amzn,11/15/2019 23:05,"JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft… https://t.co/CLTuDytdtb"
amzn,11/15/2019 23:05,"Let's face it Trump told Kudlow to pump the stock market w the BS ""close to a deal w China news"" so the impeachment… https://t.co/V89aRW78uA"
amzn,11/15/2019 23:06,RT @oilermanhockey: $CLSI FILINGS  updated by OTC markets at anytime. See below 😍130 OS million shares OS reduced since SEPT 2019 NEVER RS…
wmt,11/15/2019 23:06,RT @oilermanhockey: $CLSI FILINGS  updated by OTC markets at anytime. See below 😍130 OS million shares OS reduced since SEPT 2019 NEVER RS…
hd,11/15/2019 23:07,"RT @gurufocus: Dow Jones closes above 28,000 https://t.co/rqoczGiR3q  $HD https://t.co/cAqi5eDkOE"
amzn,11/15/2019 23:09,"RT @TaviCosta: $AMZN completely neglecting this run-up in overall stocks.

Over 15% divergence since July.

The stock broke a 4-year suppor…"
amzn,11/15/2019 23:09,RT @NorthmanTrader: What does $AMZN know that the rest of the market hasn't caught onto yet? https://t.co/jTcjF1dUZw
amzn,11/15/2019 23:10,$AMZN Amazon Antitrust Complaint Lodged in U.S. Gets Attention in EU via https://t.co/dU2ohMsCEH
amzn,11/15/2019 23:15,"The #streaming wars are in full force as $AAPL, $DIS, $NFLX, $AMZN and others compete for 👀. Don't touch that dial.… https://t.co/Vbkkn2mkmS"
amzn,11/15/2019 23:15,$SPY $QQQ $IWM $DIA $UVXY Top stock stories for today $CI $CNC $CVS $HUM $UNH $WCG $HNT $MOH $ANTM $HCA $CYH $LPNT… https://t.co/KOhqUNsHxE
amzn,11/15/2019 23:15,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
amzn,11/15/2019 23:15,RT @davidmoadel: Red Alert for Green Stocks: Aurora and the #Cannabis Calamity -- my article for @MarketRealist https://t.co/8pe1T3PY4F $SP…
amzn,11/15/2019 23:16,"RT @IBDinvestors: The #streaming wars are in full force as $AAPL, $DIS, $NFLX, $AMZN and others compete for 👀. Don't touch that dial... er,…"
amzn,11/15/2019 23:16,Amazon dropped plan for checking accounts - report $AMZN https://t.co/rD7JXbF7u5
amzn,11/15/2019 23:16,#memes #fun #cool #tiktok #videos #new #investinghappy #pewdiepie #markiplier #jacksepticeye #funny #trending $AAPL… https://t.co/jMJk7GVrD4
amzn,11/15/2019 23:17,RT @investing_happy: #memes #fun #cool #tiktok #videos #new #investinghappy #pewdiepie #markiplier #jacksepticeye #funny #trending $AAPL $A…
amzn,11/15/2019 23:17,"Interesante lo de $AMZN

$NDAQ lleva parte del Q4 haciendo AMA mientras que $AMZN no ha hecho un AMA desde septiemb… https://t.co/XJWeH0suY5"
amzn,11/15/2019 23:17,"Great week's end over at #TRICKTRADES one and done for me on $AAPL, wow members crushing it on $NVDA right to plan… https://t.co/tVO5Tqk9tf"
amzn,11/15/2019 23:17,"RT @Benzinga: JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft $AMZN $MSF…"
amzn,11/15/2019 23:18,"With market's now at all-time highs, this week's FANG Friday looks to see if the major market movers can confirm th… https://t.co/LkEpJUdTjj"
amzn,11/15/2019 23:18,https://t.co/QTFjNApGu4 Free stock watchlists from millionaire stock traders! $MMEX $WYNN $AMZN
tgt,11/15/2019 23:18,"RT @OptionsAction: Target is up 71% this year, but as the retailer gears up for earnings next week, @RiskReversal doesn't think results wil…"
hd,11/15/2019 23:19,https://t.co/u43qwqAdnY   *Review* Microcap millionaires stock alerts gets a 4/5 star rating! $AMTD $CARA $HD $NSC
amzn,11/15/2019 23:20,"RT @Greenbackd: New podcast with @MarceloPLima 

Growth Underwriter: Marcelo Lima on valuing SaaS businesses $AMZN, $FB, and $NFLX
 
https:…"
amzn,11/15/2019 23:20,"RT @RobInTheBlack: Miss out on $DIS $CRWD $ROKU $MELI $AMZN $UNH $HUM this week? You won't anymore once you know HOW to get in, in this wee…"
amzn,11/15/2019 23:20,"RT @IBDinvestors: The #streaming wars are in full force as $AAPL, $DIS, $NFLX, $AMZN and others compete for 👀. Don't touch that dial... er,…"
amzn,11/15/2019 23:21,$AMZN Option Order Flow Sentiment is 61.9% Bullish. https://t.co/sjBipYD9Jm
amzn,11/15/2019 23:22,RT @StockBoardAsset: $AMZN rolling over b/c weak consumer -- while broader stock market is ramping to new highs on fake trade news https://…
m,11/15/2019 23:25,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/bXakbw4FuX
amzn,11/15/2019 23:26,Great ending to the week on $AMZN .. left quite a bit on the table eod.. but overall happy with my trading this wee… https://t.co/xMTG131SED
bby,11/15/2019 23:29,"Fri (11/15/19) trading range &gt; 98% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $BBD $SNY $BPY $TAL $DISH… https://t.co/oUTtyHM1aY"
bby,11/15/2019 23:29,"Fri (11/15/19) trading range &gt; 98% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $BBD $SNY $BPY $TAL $DISH… https://t.co/oUTtyHM1aY"
bby,11/15/2019 23:29,"Fri (11/15/19) trading range &gt; 98% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $BBD $SNY $BPY $TAL $DISH… https://t.co/oUTtyHM1aY"
amzn,11/15/2019 23:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/kdmaskL2Fd

$NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA"
hd,11/15/2019 23:30,"$HD $MSFT Dow Industrials Climbs Past 28,000 for First Time via https://t.co/dU2ohMsCEH"
amzn,11/15/2019 23:32,"RT @SharePlanner: FAANG Stock Ranking from best to worst:
1. $AAPL 
2. $GOOGL $GOOG 
3.  $FB 
4. $NFLX 
5. $AMZN"
amzn,11/15/2019 23:33,"RT @SJosephBurns: This is my current watchlist:

$AAPL
$ADBE
$AGQ
$AMZN
$BRK.B
$CELG
$DIA
$DIS
$ETSY
$FB
$GLD
$GOOGL
$GS
$IWB
$IWC
$IWM
$MA…"
amzn,11/15/2019 23:33,"RT @Benzinga: JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft $AMZN $MSF…"
wmt,11/15/2019 23:33,"@PeterTrader99 @warren_tt I am carrying over today's losers $DIS Jan calls, and $WMT Dec calls. Let's see what next week brings"
hd,11/15/2019 23:33,"$HD $M NEW ARTICLE : Cramer's week ahead: Home Depot, Target and Macy's earnings — plus US-China trade developments… https://t.co/VHcoach1Pk"
m,11/15/2019 23:33,"$HD $M NEW ARTICLE : Cramer's week ahead: Home Depot, Target and Macy's earnings — plus US-China trade developments… https://t.co/VHcoach1Pk"
amzn,11/15/2019 23:35,$MSFT $AMZN Bill Gates Tops Jeff Bezos as Worlds Richest Person With Amazon Slide via https://t.co/dU2ohMsCEH
amzn,11/15/2019 23:35,"RT @TaviCosta: $AMZN completely neglecting this run-up in overall stocks.

Over 15% divergence since July.

The stock broke a 4-year suppor…"
amzn,11/15/2019 23:36,"I own $AMZN.

So I'm still poor. https://t.co/yGaBlfHKVm"
amzn,11/15/2019 23:36,"RT @SVAInsights: With market's now at all-time highs, this week's FANG Friday looks to see if the major market movers can confirm the break…"
amzn,11/15/2019 23:36,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
amzn,11/15/2019 23:40,RT @HedgeMind: David Tepper's top new bet is $BABA in Q3. The hedge fund legend was clearly bullish. 8 of his top 10 holdings were either n…
hd,11/15/2019 23:40,"RT @dividendc2: MY TOP5 best companies sector - Building &amp; Construction - long term: 

1: Ingersoll-Rand PLC $IR

2: Lennox International I…"
low,11/15/2019 23:40,"RT @dividendc2: MY TOP5 best companies sector - Building &amp; Construction - long term: 

1: Ingersoll-Rand PLC $IR

2: Lennox International I…"
tgt,11/15/2019 23:41,"RT @OptionsAction: With a rush of retail earnings next week, @RiskReversal lays out his top trade idea for one key stock. $TGT https://t.co…"
amzn,11/15/2019 23:42,"ICYMI: @JimCramer doesn't think Amazon will win its challenge of the JEDI contract, but here's why he thinks $AMZN… https://t.co/JAXeQQ23sB"
amzn,11/15/2019 23:43,"$GRUB $AMZN $MCD $CMG $WEN:

In Food Delivery, It’s Eat or Be Eaten:

https://t.co/ywhoxuyq1c"
amzn,11/15/2019 23:43,$AMZN selling volume increasing on these red days. completely sidelined during this ATH run. 1695 first target on m… https://t.co/y5RZwaCnx6
m,11/15/2019 23:43,"Some top money flow for Nov 15

Start your free 7 day trial at https://t.co/8cfJGeucBk

$LRCX $NVDA $CLDR $THO $SPY… https://t.co/o5TOB05fSF"
amzn,11/15/2019 23:44,RT @theflynews: Fly Intel: Wall Street's top stories at midday $NVDA $AMZN $MSFT $UAA $UA $AMRN $RH $BRK.A $BRK.B $FTCH $AMAT $ACB $OXY $TO…
amzn,11/15/2019 23:45,$AMZN Balance of Power: Election Security &amp; Amazon (Podcast) via https://t.co/dU2ohMsCEH
amzn,11/15/2019 23:45,"RT @IBDinvestors: The #streaming wars are in full force as $AAPL, $DIS, $NFLX, $AMZN and others compete for 👀. Don't touch that dial... er,…"
hd,11/15/2019 23:45,"$HD $M NEW ARTICLE : Home Depot, Target and Macy's earnings — plus US-China trade developments… https://t.co/ldVOEWBYA0"
m,11/15/2019 23:45,"$HD $M NEW ARTICLE : Home Depot, Target and Macy's earnings — plus US-China trade developments… https://t.co/ldVOEWBYA0"
amzn,11/15/2019 23:46,"$VTGN -72%! OVERSOLD. BOUNCING AFTERHOURS 💸📈🛒
$spy $vrus $vyst $siml $amzn $cbbt $goog $laho $tsla $qqq $erbb $cwnr… https://t.co/tQ3ubZ023c"
wmt,11/15/2019 23:47,RT @realmoney: Market silliness creates Walmart $WMT trade opportunity and @option_pit says these options are dirt cheap https://t.co/4IRCP…
hd,11/15/2019 23:47,$VTGN -72% OVERSOLD. BOUNCING AFTERHOURS💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/KiWCgnS2vr
low,11/15/2019 23:47,$VTGN -72% OVERSOLD. BOUNCING AFTERHOURS💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/KiWCgnS2vr
