date,stock,tweet
11/16/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,amzn,"RT @TaviCosta: $AMZN completely neglecting this run-up in overall stocks.

Over 15% divergence since July.

The stock broke a 4-year suppor…"
11/16/2019,tgt,"RT @JeffMacke: We live in a frickin age of miracles. 

Same day delivery on groceries from your app. On time, hand picked. 

$TGT shares hi…"
11/16/2019,wmt,We have underestimated the importance of Walmart’s logistics network in the battle with Amazon. After reporting an… https://t.co/aTIvm8UPC5
11/16/2019,amzn,"RT @DrivingTheDay: Don't Expect a Recession in the U.S. 2019-2020 - ""Sustained Expansion Likely"" says Fed Chair https://t.co/vHr4MsvSaA #SP…"
11/16/2019,wmt,Week In Review: Early Christmas On Wall Street $SPX Also $WMT $CSCO https://t.co/yioTtMXNTA
11/16/2019,tgt,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,amzn,"RT @DrivingTheDay: Don't Expect a Recession in the U.S. 2019-2020 - ""Sustained Expansion Likely"" says Fed Chair https://t.co/vHr4MsvSaA #SP…"
11/16/2019,tgt,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,amzn,@PeterTrader99 $AMZN weekly looks bearish https://t.co/j6NnvzVrG8
11/16/2019,amzn,"RT @DrivingTheDay: Don't Expect a Recession in the U.S. 2019-2020 - ""Sustained Expansion Likely"" says Fed Chair https://t.co/vHr4MsvSaA #SP…"
11/16/2019,amzn,@sgasci I know. Don’t remind me. Bought against odds. My indicator was my feeling. Kept $GOOGL despite bad news on… https://t.co/p9jc5QrZlO
11/16/2019,tgt,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/16/2019,amzn,#memes #fun #cool #tiktok #videos #new #investinghappy #pewdiepie #markiplier #jacksepticeye #funny #trending $AAPL… https://t.co/juia0mL3zO
11/16/2019,amzn,RT @investing_happy: #memes #fun #cool #tiktok #videos #new #investinghappy #pewdiepie #markiplier #jacksepticeye #funny #trending $AAPL $A…
11/17/2019,bby,"$HTSC, Rumor is contract news is coming. The stocks last trade is .0082. Only 7 million in the DTC. The next $SHMP.… https://t.co/331BM72ks2"
11/17/2019,bby,The Single Best Investment: Creating Wealth with Dividend Growth: https://t.co/5lzcxXjBH7 $MCD $IBM $INTC $AAPL $BBY $PG
11/17/2019,low,"RT @EarningsAhead: Earnings next week

$PLCE $DDS $LZB $GPS $FL $SJM $MDT $TJX $KSS $LOW $TGT $LB $WSM https://t.co/vMWJYFAWX9"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"Look ahead - Nov 18, 2019 
https://t.co/84Td8h3QB7

➡ Stopgap Funding Bill
➡ Retail Earnings
➡ Economic Calendar
➡… https://t.co/fEUFZI43G9"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"$LOW's price moved above its 50-day Moving Average on October 30, 2019. View odds for this and other indicators:… https://t.co/qVcs8KKXUi"
11/17/2019,low,Home Depot and Lowe's sized up ahead of earnings week $HD $LOW https://t.co/W9DE4bQHUj
11/17/2019,low,RT @newsfilterio: Home Depot and Lowe's sized up ahead of earnings week $HD $LOW https://t.co/W9DE4bQHUj
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,bby,"$BBY's 10-day Moving Average broke above its 50-day Moving Average on October 16, 2019. View odds for this and othe… https://t.co/VvVbMWFXF4"
11/17/2019,low,Factors Setting the Tone for Hibbett (HIBB) in Q3 Earnings $LOW $WMT $ROST $HIBB https://t.co/2tsZfBR0Y5
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"$IM $FIT
$DATA $ARE $MS $LOW
$IT $MET $MY $INN $AT $A $STAG"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,RT @newsfilterio: Factors Setting the Tone for Hibbett (HIBB) in Q3 Earnings $LOW $WMT $ROST $HIBB https://t.co/2tsZfBR0Y5
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"@immarkwilliam Is this in case FB just blocks your accounts out of the blue?

Heard some crazy stories recently. 5+… https://t.co/GRsVKuUdVe"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,RT @adatherton: Will earnings from $HD $KSS $TJX $LOW $TGT etc. let $XLP and $XLY join the party? https://t.co/7BAPFChBfa
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,Wew ini $m beneran lagi menggaet pasar indo ya
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,Lowe's Companies $LOW Trading Report https://t.co/SBVfXXV0of Click for Buy/Sell
11/17/2019,hd,RT @GMGRIFF_79: $HD Daily https://t.co/LxJ1dmkEbx
11/17/2019,low,Directional Bias for Lowe's Companies $LOW Trading Report https://t.co/xpHrbydTLH Click for Details https://t.co/B1LV7RUb41
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD… https://t.co/V2aenkYeHq"
11/17/2019,m,"$M's Aroon indicator drops into Downtrend on November 12, 2019. View odds for this and other indicators:… https://t.co/GD5mPDT7s2"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,low,"$MS $EXAM
$EFF $MR $FUR $TOO $LOW
$AT $HUBS"
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,m,if $m doesn’t bring mark back right now.
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,Real Estate Investing: How to Flip a House as a Real Estate Investor: https://t.co/QXfWXq6f5r #realestate $HD $WMT $SPY $LL $DE
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,low,"$IT $EFF $MS $HOT
$IT $BIT $MY $STAG
$HE $FLOW $LOW"
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,$VTGN -72% OVERSOLD. BOUNCING #BIOTECH💸📈🛒 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/mg9SgIe1uI
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,$VTGN -72% OVERSOLD. BOUNCING #BIOTECH💸📈🛒 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/mg9SgIe1uI
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"Stocks ending the week near 52-week highs:
https://t.co/xNGKVq0yko
$AMGN $BAC $BMY $C $CELG $COST $HD $JPM $SO $WMT https://t.co/QicbXPBARu"
11/17/2019,hd,$FL $HD $TGT NEW ARTICLE : 3 Things to Watch in the Stock Market This Week https://t.co/wKvUoCvS8C https://t.co/YUk7TDM08X
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,@hkwuliff Here is the conv. with my Pa. He said he's US citizen and should be protected by the US gov't. My respons… https://t.co/Eb9vbWRimR
11/17/2019,hd,"RT @Investingcom: 3 stocks to watch this week... https://t.co/YvKScZws8E

✅ Salesforce $CRM
✅ Aurora Cannabis $ACB 
✅ Home Depot $HD

#Sale…"
11/17/2019,hd,"RT @EarningsSeason_: Highly Ranked Stocks Reporting the Week of Nov 18th

$QD $WWD $ZTO $DAVA $HD $MMS $TJX $TDG $DL $ESE $LOW $QIWI $TGT $…"
11/17/2019,low,"RT @EarningsSeason_: Highly Ranked Stocks Reporting the Week of Nov 18th

$QD $WWD $ZTO $DAVA $HD $MMS $TJX $TDG $DL $ESE $LOW $QIWI $TGT $…"
11/17/2019,m,"RT @EarningsSeason_: Stocks Recently Up on Volume Reporting the Week of Nov 18th

$NEW $CRMT $ZTO $ECC $MDT $QIWI $TGT $M $SPLK $ATKR

Down…"
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,wmt,"This Fact Was Key As We All Know What Direction $AGN Went After Their Divestiture.
$aapl $amzn $brk $bhc $tst $iep… https://t.co/pwirv4sk9o"
11/17/2019,m,RT @Daisy98380252: @hkwuliff Here is the conv. with my Pa. He said he's US citizen and should be protected by the US gov't. My response to…
11/17/2019,wmt,RT @TradeStation: $DIS steals the show with strong results and even stronger growth in its Disney+ service! $WMT also broke out but $CSCO p…
11/17/2019,wmt,"RT @BrandonVanZee: The #SectorSelector for 11/15/19 is posted.

🥇 Industrials $XLI
🥈 Financials $XLF
🥉 Technology $XLK

Premium @Market_Sch…"
11/17/2019,wmt,"RT @brianfires: This Fact Was Key As We All Know What Direction $AGN Went After Their Divestiture.
$aapl $amzn $brk $bhc $tst $iep $crm $pe…"
11/17/2019,wmt,"$ADS Shareholder Pain Seems Over. Indeed, Their Terrible Pain Should Lead To My Gain On a Rebound!
$aapl $amzn $agn… https://t.co/NPSMManiRx"
11/17/2019,wmt,"RT @brianfires: $ADS Shareholder Pain Seems Over. Indeed, Their Terrible Pain Should Lead To My Gain On a Rebound!
$aapl $amzn $agn $brk $b…"
11/17/2019,m,"RETAIL VALUE 8 PORTFOLIO - 
Holdings - $52,200 Up 30.05% since inception 8/15/19
$BBBY
636
$UNFI
703
$M
300
$JWN
19… https://t.co/fd8ErUGwgA"
11/17/2019,wmt,@iv_technicals $tgt and $wmt charts look pretty good.
11/17/2019,wmt,"RT @brianfires: $ADS Shareholder Pain Seems Over. Indeed, Their Terrible Pain Should Lead To My Gain On a Rebound!
$aapl $amzn $agn $brk $b…"
11/17/2019,m,"RT @ColtStock: RETAIL VALUE 8 PORTFOLIO - 
Holdings - $52,200 Up 30.05% since inception 8/15/19
$BBBY
636
$UNFI
703
$M
300
$JWN
192
$AEO
37…"
11/17/2019,wmt,"RT @BrandonVanZee: The #SectorSelector for 11/15/19 is posted.

🥇 Industrials $XLI
🥈 Financials $XLF
🥉 Technology $XLK

Premium @Market_Sch…"
11/17/2019,tgt,Holiday sales seen rising around 4% this year $WMT $TGT $AMZN $XLY $XRT $VCR $FDIS $RTH $RETL $EMTY $IYC https://t.co/1LewHAkSwh
11/17/2019,wmt,Holiday sales seen rising around 4% this year $WMT $TGT $AMZN $XLY $XRT $VCR $FDIS $RTH $RETL $EMTY $IYC https://t.co/1LewHAkSwh
11/17/2019,tgt,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,hd,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,low,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,m,"RT @eWhispers: #earnings 

https://t.co/lObOE0dgsr 

$TGT $HD $LOW $M $KSS $TJX $SPLK $MDT $MANU $FL $QD $PDD $TDG $BILI $BJ $BZUN $CCMP $J…"
11/17/2019,wmt,"5 Must-See Big Cap Retail Earnings Charts

$TJX $JCP $KSS $HD $WMT  

https://t.co/WBYRlofmlE"
11/17/2019,wmt,"RT @BrandonVanZee: The #SectorSelector for 11/15/19 is posted.

🥇 Industrials $XLI
🥈 Financials $XLF
🥉 Technology $XLK

Premium @Market_Sch…"
11/17/2019,hd,"5 Must-See Big Cap Retail Earnings Charts

$TJX $JCP $KSS $HD $WMT  

https://t.co/WBYRlofmlE"
